"oid","courseDescription","courseNumber","defaultIndicator","linkedCourseNumbers","needApprovalIndicator","requiredIndicator","sequenceNumber","gradeLevel","academicTrackSelectionOid"
"ACR000002uo59E","General Dance","DAN101","false","","false","false","10","13","ATS000002uo59C"
"ACR000002uo59G","General Dance","DAN102","false","","false","false","20","13","ATS000002uo59C"
"ACR000002uo59I","Choir","MUS055","false","","false","false","30","13","ATS000002uo59C"
"ACR000002uo59K","Choir","MUS056","false","","false","false","40","13","ATS000002uo59C"
"ACR000002uo59Q","Art History: 20th Century","VA203","false","","false","false","70","13","ATS000002uo59C"
"ACR000002uo59S","Art History: Renaissance","VA204","false","","false","false","80","13","ATS000002uo59C"
"ACR000002uo59U","Great Directors","MPA316","false","","false","false","90","13","ATS000002uo59C"
"ACR000002uo59W","Story","MPA101","false","","false","false","100","13","ATS000002uo59C"
"ACR000002uo59Y","Drawing & Painting","VA340","false","","false","false","110","13","ATS000002uo59C"
"ACR000002xkWSb","Music History","MUS316","false","","false","false","160","13","ATS000002uo59C"
"ACR000002xkWSd","Music History","MUS315","false","","false","false","170","13","ATS000002uo59C"
"ACR000002xkWSX","Jazz History","MUS209","false","","false","false","140","13","ATS000002uo59C"
"ACR000002xkWSZ","Jazz History","MUS210","false","","false","false","150","13","ATS000002uo59C"
"ACR000002uo5DC","Contemporary America","HIS304","false","","false","false","20","13","ATS000002uo5DA"
"ACR000002uo5DE","Founding of America","HIS307","false","","false","false","40","13","ATS000002uo5DA"
"ACR000002uo5DG","Rise of Modern America","HIS305","false","","false","false","50","13","ATS000002uo5DA"
"ACR000002uo5DI","International Relations","HIS302","false","","false","false","70","13","ATS000002uo5DA"
"ACR000002uo5DK","Parties and Elections","HIS315","false","","false","false","80","13","ATS000002uo5DA"
"ACR000002uo5Du","Republic on Trial","HIS308","false","","false","false","30","13","ATS000002uo5Ds"
"ACR000002uo5Dw","Century of Conflict: A Social and Cultural History","HIS318","false","","false","false","60","13","ATS000002uo5Ds"
"ACR000002uo5Dy","Economics","HIS321","false","","false","false","70","13","ATS000002uo5Ds"
"ACR000002uo5E0","History, Research and Film","HIS313","false","","false","false","90","13","ATS000002uo5Ds"
"ACR000002uo5E2","History of Hatred","HIS316","false","","false","false","100","13","ATS000002uo5Ds"
"ACR000002uo5L8","Spanish II","SPA201","false","","false","false","130","13","ATS000002uo5L6"
"ACR000002uo5La","Spanish V","SPA401","false","","false","false","190","13","ATS000002uo5L6"
"ACR000002uo5LA","French I","FRE101","false","","false","false","10","13","ATS000002uo5L6"
"ACR000002uo5Lc","French IV","FRE303","false","","false","false","70","13","ATS000002uo5L6"
"ACR000002uo5LC","Spanish II","SPA202","false","","false","false","140","13","ATS000002uo5L6"
"ACR000002uo5Le","Spanish V","SPA402","false","","false","false","200","13","ATS000002uo5L6"
"ACR000002uo5LE","French I","FRE102","false","","false","false","20","13","ATS000002uo5L6"
"ACR000002uo5Lg","French IV","FRE305","false","","false","false","80","13","ATS000002uo5L6"
"ACR000002uo5LG","Spanish III","SPA301","false","","false","false","150","13","ATS000002uo5L6"
"ACR000002uo5Li","French V","FRE401","false","","false","false","90","13","ATS000002uo5L6"
"ACR000002uo5LI","French II","FRE201","false","","false","false","30","13","ATS000002uo5L6"
"ACR000002uo5Lk","French V","FRE402","false","","false","false","100","13","ATS000002uo5L6"
"ACR000002uo5LK","Spanish III","SPA302","false","","false","false","160","13","ATS000002uo5L6"
"ACR000002uo5LM","French II","FRE202","false","","false","false","40","13","ATS000002uo5L6"
"ACR000002uo5LO","Spanish IV","SPA303","false","","false","false","170","13","ATS000002uo5L6"
"ACR000002uo5LQ","French III","FRE301","false","","false","false","50","13","ATS000002uo5L6"
"ACR000002uo5LS","Spanish IV","SPA304","false","","false","false","180","13","ATS000002uo5L6"
"ACR000002uo5LU","Spanish I","SPA101","false","","false","false","110","13","ATS000002uo5L6"
"ACR000002uo5LW","French III","FRE302","false","","false","false","60","13","ATS000002uo5L6"
"ACR000002uo5LY","Spanish I","SPA102","false","","false","false","120","13","ATS000002uo5L6"
"ACR000002xkWNH","EL Placement Needed","EL099","false","","false","false","30","13","ATS000002xkWNF"
"ACR000002xkWNJ","Elements of Fiction","CRW301","false","","false","false","40","13","ATS000002xkWNF"
"ACR000002xkWNL","Elements of Poetry","CRW303","false","","false","false","50","13","ATS000002xkWNF"
"ACR000002xkWNN","Introduction to Screenwriting","CRW305","false","","false","false","60","13","ATS000002xkWNF"
"ACR000002xkWNP","The Writing of Non-Fiction","CRW307","false","","false","false","90","13","ATS000002xkWNF"
"ACR000002xkWNR","Literature of the American South","ENG315","false","","false","false","70","13","ATS000002xkWNF"
"ACR000002xkWNT","Classical Mythology","ENG306","false","","false","false","10","13","ATS000002xkWNF"
"ACR000002xkWNV","Middle Eastern Literature","ENG327","false","","false","false","80","13","ATS000002xkWNF"
"ACR000002xkWNX","Culture of the American West","ENG335","false","","false","false","20","13","ATS000002xkWNF"
"ACR000002xkWNz","EL Placement Needed","EL099","false","","false","false","20","13","ATS000002xkWNx"
"ACR000002xkWO1","Elements of Poetry","CRW304","false","","false","false","30","13","ATS000002xkWNx"
"ACR000002xkWO3","Elements of Fiction","CRW302","false","","false","false","40","13","ATS000002xkWNx"
"ACR000002xkWO5","Introduction to Screenwriting","CRW306","false","","false","false","60","13","ATS000002xkWNx"
"ACR000002xkWO7","Postcolonial Literature","ENG316","false","","false","false","70","13","ATS000002xkWNx"
"ACR000002xkWO9","Humanities, Social Justice & the Arts","HUM300","false","","false","false","50","13","ATS000002xkWNx"
"ACR000002xkWOB","Comic Tradition in American Literature","ENG305","false","","false","false","10","13","ATS000002xkWNx"
"ACR000002xkWOD","Shakespeare","ENG311","false","","false","false","80","13","ATS000002xkWNx"
"ACR000002xkWPv","AP Statistics","MTH405","false","","false","false","110","13","ATS000002xkWPt"
"ACR000002xkWPx","Precalculus","MTH301","false","","false","false","83","13","ATS000002xkWPt"
"ACR000002xkWPz","Advanced Math","MTH303","false","","false","false","70","13","ATS000002xkWPt"
"ACR000002xkWQ1","Geometry","MTH104","false","","false","false","40","13","ATS000002xkWPt"
"ACR000002xkWQ3","Algebra II","MTH202","false","","false","false","60","13","ATS000002xkWPt"
"ACR000002xkWQ5","Precalculus","MTH302","false","","false","false","85","13","ATS000002xkWPt"
"ACR000002xkWQ7","Advanced Math","MTH304","false","","false","false","80","13","ATS000002xkWPt"
"ACR000002xkWQ9","AP Calculus AB","MTH402","false","","false","false","100","13","ATS000002xkWPt"
"ACR000002xkWQB","AP Statistics","MTH406","false","","false","false","200","13","ATS000002xkWPt"
"ACR000002xkWQD","Algebra I","MTH101","false","","false","false","10","13","ATS000002xkWPt"
"ACR000002xkWQF","Algebra I","MTH102","false","","false","false","20","13","ATS000002xkWPt"
"ACR000002xkWQH","Geometry","MTH103","false","","false","false","30","13","ATS000002xkWPt"
"ACR000002xkWQJ","Algebra II","MTH201","false","","false","false","50","13","ATS000002xkWPt"
"ACR000002xkWQL","AP Calculus AB","MTH401","false","","false","false","90","13","ATS000002xkWPt"
"ACR000002xkWQN","Computer Science Discoveries","MTH409","false","","false","false","210","13","ATS000002xkWPt"
"ACR000002xkWQP","Computer Science Discoveries","MTH410","false","","false","false","220","13","ATS000002xkWPt"
"ACR000002xkWRb","Physics","SCI302","false","","false","false","60","13","ATS000002xkWRP"
"ACR000002xkWRd","Ecology","SCI303","false","","false","false","70","13","ATS000002xkWRP"
"ACR000002xkWRf","Ecology","SCI304","false","","false","false","80","13","ATS000002xkWRP"
"ACR000002xkWRh","Advanced Chemistry: Atoms","SCI401","false","","false","false","110","13","ATS000002xkWRP"
"ACR000002xkWRj","Advanced Chemistry: Reactions","SCI402","false","","false","false","120","13","ATS000002xkWRP"
"ACR000002xkWRp","Agricultural Science: Fall Harvest","SCI309","false","","false","false","170","13","ATS000002xkWRP"
"ACR000002xkWRr","Agricultural Science: Spring Seedlings","SCI310","false","","false","false","180","13","ATS000002xkWRP"
"ACR000002xkWRR","Astronomy","SCI405","false","","false","false","130","13","ATS000002xkWRP"
"ACR000002xkWRT","Forensics","SCI408","false","","false","false","140","13","ATS000002xkWRP"
"ACR000002xkWRV","Chemistry","SCI201","false","","false","false","30","13","ATS000002xkWRP"
"ACR000002xkWRX","Chemistry","SCI202","false","","false","false","40","13","ATS000002xkWRP"
"ACR000002xkWRZ","Physics","SCI301","false","","false","false","50","13","ATS000002xkWRP"
"ACR000002yl0Sa","Acting Technique","THA054","false","","false","true","40","13","ATS000002yl0SS"
"ACR000002yl0Sc","Acting for Camera","THA402","false","","false","false","150","13","ATS000002yl0SS"
"ACR000002yl0Se","Acting Shakespeare","THA404","false","","false","false","170","13","ATS000002yl0SS"
"ACR000002yl0Sg","Audition Technique","THA405","false","","false","true","50","13","ATS000002yl0SS"
"ACR000002yl0Si","Physical Characterization","THA410","false","","false","false","240","13","ATS000002yl0SS"
"ACR000002yl0Sk","Theatre Topics: World Theatre","THA311","false","","false","false","180","13","ATS000002yl0SS"
"ACR000002yl0Sm","Classical Acting","THA315","false","","false","false","140","13","ATS000002yl0SS"
"ACR000002yl0So","Theatre Topics: Masks","THA316","false","","false","false","200","13","ATS000002yl0SS"
"ACR000002yl0Sq","Fundamentals of Design","THA310","false","","false","false","80","13","ATS000002yl0SS"
"ACR000002yl0Ss","Dance for Musical Theatre: Beg/Int","THA322","false","","false","false","210","13","ATS000002yl0SS"
"ACR000002yl0Su","Advanced Musical Theatre Workshop","THA324","false","","false","false","160","13","ATS000002yl0SS"
"ACR000002yl0SU","Theatre Company","THA051","false","","false","true","10","13","ATS000002yl0SS"
"ACR000002yl0Sw","Improvisation","THA406","false","","false","false","220","13","ATS000002yl0SS"
"ACR000002yl0SW","Theatre Company","THA052","false","","false","true","20","13","ATS000002yl0SS"
"ACR000002yl0Sy","Directing for Stage","THA403","false","","false","false","70","13","ATS000002yl0SS"
"ACR000002yl0SY","Acting Technique","THA053","false","","false","true","30","13","ATS000002yl0SS"
"ACR000002yl0T0","Fundamentals of Design","THA309","false","","false","false","190","13","ATS000002yl0SS"
"ACR000002yl0T2","Song & Dance Lab","THA321","false","","false","false","90","13","ATS000002yl0SS"
"ACR000002yl0T4","Stage Movement","THA401","false","","false","false","100","13","ATS000002yl0SS"
"ACR000002yl0T6","Voice & Diction","THA313","false","","false","false","110","13","ATS000002yl0SS"
"ACR000002yl0T8","Voice & Diction","THA314","false","","false","false","230","13","ATS000002yl0SS"
"ACR000002yl0TA","Acting a Song","THA411","false","","false","false","120","13","ATS000002yl0SS"
"ACR000002yl0TC","Dance for Musical Theatre: Int/Adv","THA323","false","","false","false","60","13","ATS000002yl0SS"
"ACR000002yl0TE","Word of Mouth: The Solo Storyteller on Stage","THA327","false","","false","false","130","13","ATS000002yl0SS"
"ACR000002pKIla","Private Lesson/Studio: Piano","MUS032","false","","false","true","100","10","ATS000002pKIlY"
"ACR000002pKIlb","Choir","MUS055","false","","false","false","70","10","ATS000002pKIlY"
"ACR000002pKIlc","Choir","MUS056","false","","false","false","80","10","ATS000002pKIlY"
"ACR000002pKIlZ","Private Lesson/Studio: Piano","MUS031","false","","false","true","90","10","ATS000002pKIlY"
"ACR000002uGaHf","General Dance","DAN101","false","","false","false","10","10","ATS000002uGaHd"
"ACR000002uGaHh","General Dance","DAN102","false","","false","false","20","10","ATS000002uGaHd"
"ACR000002uGaHj","Acting Foundations","THA101","false","","false","false","50","10","ATS000002uGaHd"
"ACR000002uGaHl","Acting Foundations","THA102","false","","false","false","60","10","ATS000002uGaHd"
"ACR000002uGaHn","Art History: 20th Century","VA203","false","","false","false","70","10","ATS000002uGaHd"
"ACR000002uGaHp","Art History: Renaissance","VA204","false","","false","false","80","10","ATS000002uGaHd"
"ACR000002uGaHr","Drawing & Painting","VA340","false","","false","false","110","10","ATS000002uGaHd"
"ACR000002uGaHt","Hybrid Genres","CRW316","false","","false","false","140","10","ATS000002uGaHd"
"ACR000002uGaHv","Writing the Fantastic","CRW325","false","","false","false","150","10","ATS000002uGaHd"
"ACR000002uGaHx","Experiments in Poetry: Laws and Wildness","CRW351","false","","false","false","160","10","ATS000002uGaHd"
"ACR000002uGaHz","Great Directors","MPA316","false","","false","false","170","10","ATS000002uGaHd"
"ACR000002uGaI1","Story","MPA101","false","","false","false","180","10","ATS000002uGaHd"
"ACR000002uGaJX","English II","ENG201","false","","false","false","20","10","ATS000002uGaJV"
"ACR000002uGaJZ","EL Placement Needed","EL099","false","","false","false","30","10","ATS000002uGaJV"
"ACR000002uGaL5","English II","ENG202","false","","false","false","10","10","ATS000002uGaL3"
"ACR000002uGaL7","EL Placement Needed","EL099","false","","false","false","20","10","ATS000002uGaL3"
"ACR000002uGaMV","World History","HIS207","false","","false","false","10","10","ATS000002uGaMT"
"ACR000002uGaND","World History","HIS208","false","","false","false","10","10","ATS000002uGaNB"
"ACR000002uGaNv","Interlochen 101","WLL101","false","","false","false","10","10","ATS000002uGaNt"
"ACR000002uGaR5","Private Lesson: Voice (30 minute)","MUS076","false","","false","false","170","10","ATS000002uGaR3"
"ACR000002uGaRb","Jazz Improvisation I","MUS307","false","","false","false","110","10","ATS000002uGaR3"
"ACR000002uGaRd","Jazz Improvisation I","MUS308","false","","false","false","120","10","ATS000002uGaR3"
"ACR000002uGaRD","Composition Class","MUS214","false","","false","false","80","10","ATS000002uGaR3"
"ACR000002uGaRf","Beginning Organ Class","MUS205","false","","false","false","10","10","ATS000002uGaR3"
"ACR000002uGaRh","Beginning Organ Class","MUS206","false","","false","false","20","10","ATS000002uGaR3"
"ACR000002uGaRH","Composition Class","MUS213","false","","false","false","70","10","ATS000002uGaR3"
"ACR000002uGaRL","Class Guitar","MUS211","false","","false","false","50","10","ATS000002uGaR3"
"ACR000002uGaRN","Class Guitar","MUS212","false","","false","false","60","10","ATS000002uGaR3"
"ACR000002uGaRP","Chamber Music","MUS069","false","","false","false","30","10","ATS000002uGaR3"
"ACR000002uGaRR","Chamber Music","MUS070","false","","false","false","40","10","ATS000002uGaR3"
"ACR000002uGaRT","Jazz Ensemble","MUS059","false","","false","false","90","10","ATS000002uGaR3"
"ACR000002uGaRV","Jazz Ensemble","MUS060","false","","false","false","100","10","ATS000002uGaR3"
"ACR000002xkU82","Jazz History","MUS209","false","","false","false","130","10","ATS000002uGaR3"
"ACR000002xkU84","Jazz History","MUS210","false","","false","false","140","10","ATS000002uGaR3"
"ACR000002xkU86","Music History","MUS316","false","","false","false","150","10","ATS000002uGaR3"
"ACR000002xkU88","Music History","MUS315","false","","false","false","160","10","ATS000002uGaR3"
"ACR000002uGaV7","Chemistry","SCI201","false","","false","false","30","10","ATS000002uGaV5"
"ACR000002uGaV9","Physics","SCI301","false","","false","false","50","10","ATS000002uGaV5"
"ACR000002uGaVB","Biology","SCI102","false","","false","false","20","10","ATS000002uGaV5"
"ACR000002uGaVD","Chemistry","SCI202","false","","false","false","40","10","ATS000002uGaV5"
"ACR000002uGaVF","Physics","SCI302","false","","false","false","80","10","ATS000002uGaV5"
"ACR000002uGaVH","Biology","SCI101","false","","false","false","10","10","ATS000002uGaV5"
"ACR000002uGaVJ","Astronomy","SCI405","false","","false","false","90","10","ATS000002uGaV5"
"ACR000002uGaVL","Forensic Science","SCI408","false","","false","false","100","10","ATS000002uGaV5"
"ACR000002uGaXb","French I","FRE101","false","","false","false","10","10","ATS000002uGaXJ"
"ACR000002uGaXd","Spanish II","SPA202","false","","false","false","140","10","ATS000002uGaXJ"
"ACR000002uGaXf","French I","FRE102","false","","false","false","20","10","ATS000002uGaXJ"
"ACR000002uGaXh","Spanish III","SPA301","false","","false","false","150","10","ATS000002uGaXJ"
"ACR000002uGaXj","French II","FRE201","false","","false","false","30","10","ATS000002uGaXJ"
"ACR000002uGaXl","Spanish III","SPA302","false","","false","false","160","10","ATS000002uGaXJ"
"ACR000002uGaXL","French IV","FRE303","false","","false","false","70","10","ATS000002uGaXJ"
"ACR000002uGaXn","French II","FRE202","false","","false","false","40","10","ATS000002uGaXJ"
"ACR000002uGaXN","Spanish V","SPA402","false","","false","false","200","10","ATS000002uGaXJ"
"ACR000002uGaXp","Spanish IV","SPA303","false","","false","false","170","10","ATS000002uGaXJ"
"ACR000002uGaXP","French IV","FRE305","false","","false","false","80","10","ATS000002uGaXJ"
"ACR000002uGaXr","French III","FRE301","false","","false","false","50","10","ATS000002uGaXJ"
"ACR000002uGaXR","French V","FRE401","false","","false","false","90","10","ATS000002uGaXJ"
"ACR000002uGaXt","Spanish IV","SPA304","false","","false","false","180","10","ATS000002uGaXJ"
"ACR000002uGaXT","French V","FRE402","false","","false","false","100","10","ATS000002uGaXJ"
"ACR000002uGaXv","French III","FRE302","false","","false","false","60","10","ATS000002uGaXJ"
"ACR000002uGaXV","Spanish I","SPA101","false","","false","false","110","10","ATS000002uGaXJ"
"ACR000002uGaXx","Spanish V","SPA401","false","","false","false","190","10","ATS000002uGaXJ"
"ACR000002uGaXX","Spanish I","SPA102","false","","false","false","120","10","ATS000002uGaXJ"
"ACR000002uGaXZ","Spanish II","SPA201","false","","false","false","130","10","ATS000002uGaXJ"
"ACR000002xkU3s","Algebra I","MTH101","false","","false","false","10","10","ATS000002xkU3q"
"ACR000002xkU3u","Geometry","MTH103","false","","false","false","30","10","ATS000002xkU3q"
"ACR000002xkU3w","Algebra II","MTH201","false","","false","false","50","10","ATS000002xkU3q"
"ACR000002xkU3y","AP Calculus AB","MTH401","false","","false","false","90","10","ATS000002xkU3q"
"ACR000002xkU40","AP Statistics","MTH405","false","","false","false","110","10","ATS000002xkU3q"
"ACR000002xkU42","Precalculus","MTH301","false","","false","false","83","10","ATS000002xkU3q"
"ACR000002xkU44","Advanced Math","MTH303","false","","false","false","70","10","ATS000002xkU3q"
"ACR000002xkU46","Geometry","MTH104","false","","false","false","40","10","ATS000002xkU3q"
"ACR000002xkU48","Algebra II","MTH202","false","","false","false","60","10","ATS000002xkU3q"
"ACR000002xkU4A","Precalculus","MTH302","false","","false","false","85","10","ATS000002xkU3q"
"ACR000002xkU4C","Advanced Math","MTH304","false","","false","false","80","10","ATS000002xkU3q"
"ACR000002xkU4E","AP Calculus AB","MTH402","false","","false","false","100","10","ATS000002xkU3q"
"ACR000002xkU4G","AP Statistics","MTH406","false","","false","false","200","10","ATS000002xkU3q"
"ACR000002xkU4I","Algebra I","MTH102","false","","false","false","20","10","ATS000002xkU3q"
"ACR000002xkU4K","Computer Science Discoveries","MTH409","false","","false","false","210","10","ATS000002xkU3q"
"ACR000002xkU4M","Computer Science Discoveries","MTH410","false","","false","false","220","10","ATS000002xkU3q"
"ACR000002pKIlU","Private Lesson/Studio: Piano","MUS031","false","","false","true","70","09","ATS000002pKIlT"
"ACR000002pKIlV","Private Lesson/Studio: Piano","MUS032","false","","false","true","80","09","ATS000002pKIlT"
"ACR000002pKIlW","Choir","MUS055","false","","false","false","50","09","ATS000002pKIlT"
"ACR000002pKIlX","Choir","MUS056","false","","false","false","60","09","ATS000002pKIlT"
"ACR000002uGaHb","Story","MPA101","false","","false","false","180","09","ATS000002uGaHF"
"ACR000002uGaHH","General Dance","DAN101","false","","false","false","10","09","ATS000002uGaHF"
"ACR000002uGaHJ","General Dance","DAN102","false","","false","false","20","09","ATS000002uGaHF"
"ACR000002uGaHL","Acting Foundations","THA101","false","","false","false","50","09","ATS000002uGaHF"
"ACR000002uGaHN","Acting Foundations","THA102","false","","false","false","60","09","ATS000002uGaHF"
"ACR000002uGaHP","Art History: 20th Century","VA203","false","","false","false","70","09","ATS000002uGaHF"
"ACR000002uGaHR","Art History: Renaissance","VA204","false","","false","false","80","09","ATS000002uGaHF"
"ACR000002uGaHT","Drawing & Painting","VA340","false","","false","false","110","09","ATS000002uGaHF"
"ACR000002uGaHV","Writing the Fantastic","CRW325","false","","false","false","150","09","ATS000002uGaHF"
"ACR000002uGaHX","Experiments in Poetry: Laws and Wildness","CRW351","false","","false","false","160","09","ATS000002uGaHF"
"ACR000002uGaHZ","Great Directors","MPA316","false","","false","false","170","09","ATS000002uGaHF"
"ACR000002uGaJR","English I: Coming of Age & the Quest for Identity","ENG101","false","","false","false","10","09","ATS000002uGaJP"
"ACR000002uGaJT","EL Placement Needed","EL099","false","","false","false","20","09","ATS000002uGaJP"
"ACR000002uGaKz","English I: Coming of Age & the Quest for Identity","ENG102","false","","false","false","10","09","ATS000002uGaKx"
"ACR000002uGaL1","EL Placement Needed","EL099","false","","false","false","20","09","ATS000002uGaKx"
"ACR000002uGaMR","World History","HIS207","false","","false","false","10","09","ATS000002uGaMP"
"ACR000002uGaN9","World History","HIS208","false","","false","false","10","09","ATS000002uGaN7"
"ACR000002uGaNr","Interlochen 101","WLL101","false","","false","true","0","09","ATS000002uGaNp"
"ACR000002uGaNz","Algebra I","MTH101","false","","false","false","10","09","ATS000002uGaNx"
"ACR000002uGaO1","Geometry","MTH103","false","","false","false","30","09","ATS000002uGaNx"
"ACR000002uGaO3","Algebra II","MTH201","false","","false","false","50","09","ATS000002uGaNx"
"ACR000002uGaO5","AP Calculus AB","MTH401","false","","false","false","90","09","ATS000002uGaNx"
"ACR000002uGaO7","AP Statistics","MTH405","false","","false","false","110","09","ATS000002uGaNx"
"ACR000002uGaO9","Precalculus","MTH301","false","","false","false","83","09","ATS000002uGaNx"
"ACR000002uGaOB","Advanced Math","MTH303","false","","false","false","70","09","ATS000002uGaNx"
"ACR000002uGaOD","Geometry","MTH104","false","","false","false","40","09","ATS000002uGaNx"
"ACR000002uGaOF","Algebra II","MTH202","false","","false","false","60","09","ATS000002uGaNx"
"ACR000002uGaOH","Precalculus","MTH302","false","","false","false","85","09","ATS000002uGaNx"
"ACR000002uGaOJ","Advanced Math","MTH304","false","","false","false","80","09","ATS000002uGaNx"
"ACR000002uGaOL","AP Calculus AB","MTH402","false","","false","false","100","09","ATS000002uGaNx"
"ACR000002uGaON","AP Statistics","MTH406","false","","false","false","200","09","ATS000002uGaNx"
"ACR000002uGaOP","Algebra I","MTH102","false","","false","false","20","09","ATS000002uGaNx"
"ACR000002uGaQb","Composition Class","MUS213","false","","false","false","120","09","ATS000002uGaQN"
"ACR000002uGaQf","Class Guitar","MUS211","false","","false","false","80","09","ATS000002uGaQN"
"ACR000002uGaQh","Class Guitar","MUS212","false","","false","false","90","09","ATS000002uGaQN"
"ACR000002uGaQj","Chamber Music","MUS069","false","","false","false","40","09","ATS000002uGaQN"
"ACR000002uGaQl","Chamber Music","MUS070","false","","false","false","50","09","ATS000002uGaQN"
"ACR000002uGaQn","Jazz Ensemble","MUS059","false","","false","false","150","09","ATS000002uGaQN"
"ACR000002uGaQp","Jazz Ensemble","MUS060","false","","false","false","160","09","ATS000002uGaQN"
"ACR000002uGaQP","Private Lesson: Voice (30 minute)","MUS076","false","","false","false","200","09","ATS000002uGaQN"
"ACR000002uGaQv","Jazz Improvisation I","MUS308","false","","false","false","170","09","ATS000002uGaQN"
"ACR000002uGaQx","Jazz Improvisation I","MUS307","false","","false","false","180","09","ATS000002uGaQN"
"ACR000002uGaQX","Composition Class","MUS214","false","","false","false","130","09","ATS000002uGaQN"
"ACR000002uGaQz","Beginning Organ Class","MUS205","false","","false","false","10","09","ATS000002uGaQN"
"ACR000002uGaR1","Beginning Organ Class","MUS206","false","","false","false","20","09","ATS000002uGaQN"
"ACR000002uGaUt","Biology","SCI101","false","","false","false","10","09","ATS000002uGaUr"
"ACR000002uGaUv","Biology","SCI102","false","","false","false","20","09","ATS000002uGaUr"
"ACR000002uGaUx","Chemistry","SCI201","false","","false","false","30","09","ATS000002uGaUr"
"ACR000002uGaUz","Chemistry","SCI202","false","","false","false","40","09","ATS000002uGaUr"
"ACR000002uGaV1","Physics","SCI301","false","","false","false","50","09","ATS000002uGaUr"
"ACR000002uGaV3","Physics","SCI302","false","","false","false","60","09","ATS000002uGaUr"
"ACR000002uGaWf","Spanish III","SPA302","false","","false","false","160","09","ATS000002uGaWd"
"ACR000002uGaWh","French II","FRE202","false","","false","false","40","09","ATS000002uGaWd"
"ACR000002uGaWj","French IV","FRE305","false","","false","false","70","09","ATS000002uGaWd"
"ACR000002uGaWl","French IV","FRE303","false","","false","false","80","09","ATS000002uGaWd"
"ACR000002uGaWn","Spanish IV","SPA303","false","","false","false","170","09","ATS000002uGaWd"
"ACR000002uGaWp","French III","FRE302","false","","false","false","90","09","ATS000002uGaWd"
"ACR000002uGaWr","French V","FRE402","false","","false","false","50","09","ATS000002uGaWd"
"ACR000002uGaWt","French III","FRE301","false","","false","false","100","09","ATS000002uGaWd"
"ACR000002uGaWv","Spanish IV","SPA304","false","","false","false","180","09","ATS000002uGaWd"
"ACR000002uGaWx","Spanish I","SPA101","false","","false","false","110","09","ATS000002uGaWd"
"ACR000002uGaWz","French V","FRE401","false","","false","false","60","09","ATS000002uGaWd"
"ACR000002uGaX1","Spanish I","SPA102","false","","false","false","120","09","ATS000002uGaWd"
"ACR000002uGaX3","Spanish V","SPA401","false","","false","false","190","09","ATS000002uGaWd"
"ACR000002uGaX5","Spanish II","SPA201","false","","false","false","130","09","ATS000002uGaWd"
"ACR000002uGaX7","Spanish V","SPA402","false","","false","false","200","09","ATS000002uGaWd"
"ACR000002uGaX9","French I","FRE101","false","","false","false","10","09","ATS000002uGaWd"
"ACR000002uGaXB","Spanish II","SPA202","false","","false","false","140","09","ATS000002uGaWd"
"ACR000002uGaXD","French I","FRE102","false","","false","false","20","09","ATS000002uGaWd"
"ACR000002uGaXF","Spanish III","SPA301","false","","false","false","150","09","ATS000002uGaWd"
"ACR000002uGaXH","French II","FRE201","false","","false","false","30","09","ATS000002uGaWd"
"ACR000002pKIlj","Piano Seminar","MUS405","false","","false","true","110","12","ATS000002pKIli"
"ACR000002pKIlk","Piano Seminar","MUS406","false","","false","true","120","12","ATS000002pKIli"
"ACR000002pKIll","Choir","MUS055","false","","false","false","70","12","ATS000002pKIli"
"ACR000002pKIlm","Choir","MUS056","false","","false","false","80","12","ATS000002pKIli"
"ACR000002pKIln","Private Lesson/Studio: Piano","MUS031","false","","false","true","90","12","ATS000002pKIli"
"ACR000002pKIlo","Private Lesson/Studio: Piano","MUS032","false","","false","true","100","12","ATS000002pKIli"
"ACR000002uGaIb","Acting Foundations","THA101","false","","false","false","50","12","ATS000002uGaIV"
"ACR000002uGaId","Acting Foundations","THA102","false","","false","false","60","12","ATS000002uGaIV"
"ACR000002uGaIf","Art History: 20th Century","VA203","false","","false","false","70","12","ATS000002uGaIV"
"ACR000002uGaIh","Art History: Renaissance","VA204","false","","false","false","80","12","ATS000002uGaIV"
"ACR000002uGaIj","Drawing & Painting","VA340","false","","false","false","110","12","ATS000002uGaIV"
"ACR000002uGaIl","Hybrid Genres","CRW316","false","","false","false","140","12","ATS000002uGaIV"
"ACR000002uGaIn","Writing the Fantastic","CRW325","false","","false","false","150","12","ATS000002uGaIV"
"ACR000002uGaIp","Experiments in Poetry: Laws and Wildness","CRW351","false","","false","false","160","12","ATS000002uGaIV"
"ACR000002uGaIr","The Writing of Non-Fiction","CRW307","false","","false","false","170","12","ATS000002uGaIV"
"ACR000002uGaIt","Great Directors","MPA316","false","","false","false","180","12","ATS000002uGaIV"
"ACR000002uGaIv","Story","MPA101","false","","false","false","190","12","ATS000002uGaIV"
"ACR000002uGaIX","General Dance","DAN101","false","","false","false","10","12","ATS000002uGaIV"
"ACR000002uGaIZ","General Dance","DAN102","false","","false","false","20","12","ATS000002uGaIV"
"ACR000002uGaMl","Contemporary America","HIS304","false","","false","false","10","12","ATS000002uGaMj"
"ACR000002uGaMn","Founding of America","HIS307","false","","false","false","20","12","ATS000002uGaMj"
"ACR000002uGaMp","Rise of Modern America","HIS305","false","","false","false","30","12","ATS000002uGaMj"
"ACR000002uGaMr","International Relations","HIS302","false","","false","false","70","12","ATS000002uGaMj"
